Series_reference,Period,Data_value,Suppressed,STATUS,UNITS,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
MEIM.SC1ABRZA,2019.12,239299,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,20-24,Total NZ,Actual,
MEIM.SC1ABRZA,2020.01,229043,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,20-24,Total NZ,Actual,
MEIM.SC1ABRZA,2020.02,233829,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,20-24,Total NZ,Actual,
MEIM.SC1ABRZA,2020.03,230273,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,20-24,Total NZ,Actual,
MEIM.SC1ABRZA,2020.04,222283,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,20-24,Total NZ,Actual,
MEIM.SC1ABRZA,2020.05,222910,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,20-24,Total NZ,Actual,
MEIM.SC1ABRZA,2020.06,221169,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,20-24,Total NZ,Actual,
MEIM.SC1ABRZA,2020.07,218802,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,20-24,Total NZ,Actual,
MEIM.SC1ABRZA,2020.08,218004,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,20-24,Total NZ,Actual,
MEIM.SC1ABRZA,2020.09,217008,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,20-24,Total NZ,Actual,
MEIM.SC1ABRZA,2020.10,220008,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,20-24,Total NZ,Actual,
MEIM.SC1ABRZA,2020.11,226774,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,20-24,Total NZ,Actual,
MEIM.SC1ABRZA,2020.12,235467,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,20-24,Total NZ,Actual,
MEIM.SC1ABRZA,2021.01,224130,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,20-24,Total NZ,Actual,
MEIM.SC1ABRZA,2021.02,227748,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,20-24,Total NZ,Actual,
MEIM.SC1ABRZA,2021.03,226047,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,20-24,Total NZ,Actual,
MEIM.SC1ABRZA,2021.04,225836,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,20-24,Total NZ,Actual,
MEIM.SC1ABRZA,2021.05,225850,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,20-24,Total NZ,Actual,
MEIM.SC1ABRZA,2021.06,225785,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,20-24,Total NZ,Actual,
MEIM.SC1ABRZA,2021.07,225960,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,20-24,Total NZ,Actual,
MEIM.SC1ABRZA,2021.08,226749,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,20-24,Total NZ,Actual,
MEIM.SC1ABRZA,2021.09,225894,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,20-24,Total NZ,Actual,
MEIM.SC1ABRZA,2021.10,227295,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,20-24,Total NZ,Actual,
MEIM.SC1ABRZA,2021.11,236510,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,20-24,Total NZ,Actual,
MEIM.SC1ABRZA,2021.12,242254,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,20-24,Total NZ,Actual,
MEIM.SC1ABRZA,2022.01,231402,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,20-24,Total NZ,Actual,
MEIM.SC1ABRZA,2022.02,233783,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,20-24,Total NZ,Actual,
MEIM.SC1ABRZA,2022.03,229529,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,20-24,Total NZ,Actual,
MEIM.SC1ABRZA,2022.04,229812,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,20-24,Total NZ,Actual,
MEIM.SC1ABRZA,2022.05,228897,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,20-24,Total NZ,Actual,
MEIM.SC1ABRZA,2022.06,227691,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,20-24,Total NZ,Actual,
MEIM.SC1ABRZA,2022.07,227492,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,20-24,Total NZ,Actual,
MEIM.SC1ABRZA,2022.08,227721,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,20-24,Total NZ,Actual,
MEIM.SC1ABRZA,2022.09,227774,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,20-24,Total NZ,Actual,
MEIM.SC1ABRZA,2022.10,227595,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,20-24,Total NZ,Actual,
MEIM.SC1ABRZA,2022.11,234556,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,20-24,Total NZ,Actual,
MEIM.SC1ABRZA,2022.12,237496,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,20-24,Total NZ,Actual,
MEIM.SC1ABRZA,2023.01,228708,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,20-24,Total NZ,Actual,
MEIM.SC1ABRZA,2023.02,233584,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,20-24,Total NZ,Actual,
MEIM.SC1ABRZA,2023.03,231936,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,20-24,Total NZ,Actual,
MEIM.SC1ABRZA,2023.04,231879,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,20-24,Total NZ,Actual,
MEIM.SC1ABRZA,2023.05,229510,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,20-24,Total NZ,Actual,
MEIM.SC1ABRZA,2023.06,227319,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,20-24,Total NZ,Actual,
MEIM.SC1ABRZA,2023.07,225605,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,20-24,Total NZ,Actual,
MEIM.SC1ACRAA,2019.05,6690,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Northland,Actual,
MEIM.SC1ACRAA,2019.06,6626,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Northland,Actual,
MEIM.SC1ACRAA,2019.07,6579,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Northland,Actual,
MEIM.SC1ACRAA,2019.08,6538,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Northland,Actual,
MEIM.SC1ACRAA,2019.09,6565,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Northland,Actual,
MEIM.SC1ACRAA,2019.10,6596,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Northland,Actual,
MEIM.SC1ACRAA,2019.11,6773,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Northland,Actual,
MEIM.SC1ACRAA,2019.12,6827,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Northland,Actual,
MEIM.SC1ACRAA,2020.01,6653,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Northland,Actual,
MEIM.SC1ACRAA,2020.02,6795,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Northland,Actual,
MEIM.SC1ACRAA,2020.03,6825,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Northland,Actual,
MEIM.SC1ACRAA,2020.04,6640,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Northland,Actual,
MEIM.SC1ACRAA,2020.05,6700,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Northland,Actual,
MEIM.SC1ACRAA,2020.06,6796,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Northland,Actual,
MEIM.SC1ACRAA,2020.07,6748,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Northland,Actual,
MEIM.SC1ACRAA,2020.08,6785,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Northland,Actual,
MEIM.SC1ACRAA,2020.09,6769,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Northland,Actual,
MEIM.SC1ACRAA,2020.10,6868,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Northland,Actual,
MEIM.SC1ACRAA,2020.11,6975,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Northland,Actual,
MEIM.SC1ACRAA,2020.12,6917,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Northland,Actual,
MEIM.SC1ACRAA,2021.01,6722,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Northland,Actual,
MEIM.SC1ACRAA,2021.02,6883,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Northland,Actual,
MEIM.SC1ACRAA,2021.03,7005,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Northland,Actual,
MEIM.SC1ACRAA,2021.04,7044,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Northland,Actual,
MEIM.SC1ACRAA,2021.05,7031,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Northland,Actual,
MEIM.SC1ACRAA,2021.06,6996,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Northland,Actual,
MEIM.SC1ACRAA,2021.07,6999,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Northland,Actual,
MEIM.SC1ACRAA,2021.08,6999,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Northland,Actual,
MEIM.SC1ACRAA,2021.09,6998,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Northland,Actual,
MEIM.SC1ACRAA,2021.10,7047,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Northland,Actual,
MEIM.SC1ACRAA,2021.11,7130,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Northland,Actual,
MEIM.SC1ACRAA,2021.12,7055,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Northland,Actual,
MEIM.SC1ACRAA,2022.01,6859,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Northland,Actual,
MEIM.SC1ACRAA,2022.02,6917,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Northland,Actual,
MEIM.SC1ACRAA,2022.03,6939,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Northland,Actual,
MEIM.SC1ACRAA,2022.04,6959,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Northland,Actual,
MEIM.SC1ACRAA,2022.05,6927,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Northland,Actual,
MEIM.SC1ACRAA,2022.06,6921,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Northland,Actual,
MEIM.SC1ACRAA,2022.07,6852,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Northland,Actual,
MEIM.SC1ACRAA,2022.08,6894,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Northland,Actual,
MEIM.SC1ACRAA,2022.09,6884,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Northland,Actual,
MEIM.SC1ACRAA,2022.10,6898,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Northland,Actual,
MEIM.SC1ACRAA,2022.11,6977,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Northland,Actual,
MEIM.SC1ACRAA,2022.12,6856,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Northland,Actual,
MEIM.SC1ACRAA,2023.01,6763,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Northland,Actual,
MEIM.SC1ACRAA,2023.02,6802,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Northland,Actual,
MEIM.SC1ACRAA,2023.03,6882,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Northland,Actual,
MEIM.SC1ACRAA,2023.04,6923,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Northland,Actual,
MEIM.SC1ACRAA,2023.05,6842,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Northland,Actual,
MEIM.SC1ACRAA,2023.06,6785,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Northland,Actual,
MEIM.SC1ACRAA,2023.07,6769,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Northland,Actual,
MEIM.SC1ACRBA,2019.05,103533,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Auckland,Actual,
MEIM.SC1ACRBA,2019.06,103228,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Auckland,Actual,
MEIM.SC1ACRBA,2019.07,103879,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Auckland,Actual,
MEIM.SC1ACRBA,2019.08,103846,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Auckland,Actual,
MEIM.SC1ACRBA,2019.09,104110,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Auckland,Actual,
MEIM.SC1ACRBA,2019.10,104801,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Auckland,Actual,
MEIM.SC1ACRBA,2019.11,106065,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Auckland,Actual,
MEIM.SC1ACRBA,2019.12,105617,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Auckland,Actual,
MEIM.SC1ACRBA,2020.01,102859,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Auckland,Actual,
MEIM.SC1ACRBA,2020.02,104141,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Auckland,Actual,
MEIM.SC1ACRBA,2020.03,104984,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Auckland,Actual,
MEIM.SC1ACRBA,2020.04,103439,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Auckland,Actual,
MEIM.SC1ACRBA,2020.05,103714,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Auckland,Actual,
MEIM.SC1ACRBA,2020.06,103522,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Auckland,Actual,
MEIM.SC1ACRBA,2020.07,102484,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Auckland,Actual,
MEIM.SC1ACRBA,2020.08,102156,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Auckland,Actual,
MEIM.SC1ACRBA,2020.09,101367,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Auckland,Actual,
MEIM.SC1ACRBA,2020.10,101716,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Auckland,Actual,
MEIM.SC1ACRBA,2020.11,101611,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Auckland,Actual,
MEIM.SC1ACRBA,2020.12,101055,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Auckland,Actual,
MEIM.SC1ACRBA,2021.01,98456,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Auckland,Actual,
MEIM.SC1ACRBA,2021.02,99595,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Auckland,Actual,
MEIM.SC1ACRBA,2021.03,100304,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Auckland,Actual,
MEIM.SC1ACRBA,2021.04,100498,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Auckland,Actual,
MEIM.SC1ACRBA,2021.05,100380,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Auckland,Actual,
MEIM.SC1ACRBA,2021.06,99912,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Auckland,Actual,
MEIM.SC1ACRBA,2021.07,99493,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Auckland,Actual,
MEIM.SC1ACRBA,2021.08,99459,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Auckland,Actual,
MEIM.SC1ACRBA,2021.09,99102,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Auckland,Actual,
MEIM.SC1ACRBA,2021.10,99414,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Auckland,Actual,
MEIM.SC1ACRBA,2021.11,99804,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Auckland,Actual,
MEIM.SC1ACRBA,2021.12,98910,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Auckland,Actual,
MEIM.SC1ACRBA,2022.01,96525,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Auckland,Actual,
MEIM.SC1ACRBA,2022.02,97019,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Auckland,Actual,
MEIM.SC1ACRBA,2022.03,96849,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Auckland,Actual,
MEIM.SC1ACRBA,2022.04,96928,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Auckland,Actual,
MEIM.SC1ACRBA,2022.05,96515,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Auckland,Actual,
MEIM.SC1ACRBA,2022.06,96134,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Auckland,Actual,
MEIM.SC1ACRBA,2022.07,95626,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Auckland,Actual,
MEIM.SC1ACRBA,2022.08,95643,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Auckland,Actual,
MEIM.SC1ACRBA,2022.09,95553,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Auckland,Actual,
MEIM.SC1ACRBA,2022.10,96351,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Auckland,Actual,
MEIM.SC1ACRBA,2022.11,96972,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Auckland,Actual,
MEIM.SC1ACRBA,2022.12,95630,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Auckland,Actual,
MEIM.SC1ACRBA,2023.01,94292,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Auckland,Actual,
MEIM.SC1ACRBA,2023.02,95823,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Auckland,Actual,
MEIM.SC1ACRBA,2023.03,97191,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Auckland,Actual,
MEIM.SC1ACRBA,2023.04,98657,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Auckland,Actual,
MEIM.SC1ACRBA,2023.05,99022,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Auckland,Actual,
MEIM.SC1ACRBA,2023.06,99210,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Auckland,Actual,
MEIM.SC1ACRBA,2023.07,99005,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Auckland,Actual,
MEIM.SC1ACRCA,2019.05,23052,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Waikato,Actual,
MEIM.SC1ACRCA,2019.06,23787,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Waikato,Actual,
MEIM.SC1ACRCA,2019.07,23894,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Waikato,Actual,
MEIM.SC1ACRCA,2019.08,23944,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Waikato,Actual,
MEIM.SC1ACRCA,2019.09,24143,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Waikato,Actual,
MEIM.SC1ACRCA,2019.10,24507,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Waikato,Actual,
MEIM.SC1ACRCA,2019.11,24793,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Waikato,Actual,
MEIM.SC1ACRCA,2019.12,24880,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Waikato,Actual,
MEIM.SC1ACRCA,2020.01,24536,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Waikato,Actual,
MEIM.SC1ACRCA,2020.02,24789,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Waikato,Actual,
MEIM.SC1ACRCA,2020.03,24943,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Waikato,Actual,
MEIM.SC1ACRCA,2020.04,24576,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Waikato,Actual,
MEIM.SC1ACRCA,2020.05,24889,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Waikato,Actual,
MEIM.SC1ACRCA,2020.06,24954,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Waikato,Actual,
MEIM.SC1ACRCA,2020.07,24861,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Waikato,Actual,
MEIM.SC1ACRCA,2020.08,24932,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Waikato,Actual,
MEIM.SC1ACRCA,2020.09,25057,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Waikato,Actual,
MEIM.SC1ACRCA,2020.10,25230,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Waikato,Actual,
MEIM.SC1ACRCA,2020.11,25373,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Waikato,Actual,
MEIM.SC1ACRCA,2020.12,25473,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Waikato,Actual,
MEIM.SC1ACRCA,2021.01,24964,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Waikato,Actual,
MEIM.SC1ACRCA,2021.02,25441,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Waikato,Actual,
MEIM.SC1ACRCA,2021.03,25716,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Waikato,Actual,
MEIM.SC1ACRCA,2021.04,25724,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Waikato,Actual,
MEIM.SC1ACRCA,2021.05,25719,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Waikato,Actual,
MEIM.SC1ACRCA,2021.06,25754,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Waikato,Actual,
MEIM.SC1ACRCA,2021.07,25603,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Waikato,Actual,
MEIM.SC1ACRCA,2021.08,25719,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Waikato,Actual,
MEIM.SC1ACRCA,2021.09,25718,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Waikato,Actual,
MEIM.SC1ACRCA,2021.10,25848,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Waikato,Actual,
MEIM.SC1ACRCA,2021.11,25923,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Waikato,Actual,
MEIM.SC1ACRCA,2021.12,25867,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Waikato,Actual,
MEIM.SC1ACRCA,2022.01,25201,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Waikato,Actual,
MEIM.SC1ACRCA,2022.02,25281,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Waikato,Actual,
MEIM.SC1ACRCA,2022.03,25259,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Waikato,Actual,
MEIM.SC1ACRCA,2022.04,25223,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Waikato,Actual,
MEIM.SC1ACRCA,2022.05,25058,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Waikato,Actual,
MEIM.SC1ACRCA,2022.06,24945,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Waikato,Actual,
MEIM.SC1ACRCA,2022.07,24775,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Waikato,Actual,
MEIM.SC1ACRCA,2022.08,24727,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Waikato,Actual,
MEIM.SC1ACRCA,2022.09,24741,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Waikato,Actual,
MEIM.SC1ACRCA,2022.10,24839,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Waikato,Actual,
MEIM.SC1ACRCA,2022.11,24935,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Waikato,Actual,
MEIM.SC1ACRCA,2022.12,24698,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Waikato,Actual,
MEIM.SC1ACRCA,2023.01,24402,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Waikato,Actual,
MEIM.SC1ACRCA,2023.02,24661,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Waikato,Actual,
MEIM.SC1ACRCA,2023.03,24746,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Waikato,Actual,
MEIM.SC1ACRCA,2023.04,24816,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Waikato,Actual,
MEIM.SC1ACRCA,2023.05,24817,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Waikato,Actual,
MEIM.SC1ACRCA,2023.06,24834,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Waikato,Actual,
